provenance,slenderness,gamma,generator,load_design,sensors,sensor_positions,noise_fraction,support_model,trials,rank,status,EI_relative_bias,EI_relative_rmse,holdout_relative_rmse,compliance_absolute_bias
synthetic,20,0.0,Timoshenko,amplitudes,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.002054685195188202,0.0030333532679842744,0.0006854222969665526,-0.0
synthetic,20,0.0,Timoshenko,amplitudes,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,0.0034618332406948418,0.009027432648198434,0.0010018395284583223,1.134120998019516e-07
synthetic,20,0.0,Timoshenko,amplitudes,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.0027801730803450474,0.007289597403809002,0.0014266875872261694,-0.0
synthetic,20,0.0,Timoshenko,amplitudes,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.013101515211064296,0.026006459441518453,0.0030761964246848014,3.184433469931401e-07
synthetic,20,0.0,Timoshenko,locations,one,1.0,0.0,rigid,200,1,identified,-0.0020490505613400822,0.0020490505613400822,0.0003333569405100013,-0.0
synthetic,20,0.0,Timoshenko,locations,one,1.0,0.0,flexible,200,2,identified,-1.9984014443252818e-15,1.9984014443252818e-15,4.0763460586613214e-16,4.457142857138255e-08
synthetic,20,0.0,Timoshenko,locations,one,1.0,0.0025,rigid,200,1,identified,-0.0017885244190938355,0.0028412325378753263,0.0008066115191170539,-0.0
synthetic,20,0.0,Timoshenko,locations,one,1.0,0.0025,flexible,200,2,identified,0.012296920039806118,0.022269579689119023,0.0034329381438377863,2.9564940271805813e-07
synthetic,20,0.0,Timoshenko,locations,one,1.0,0.01,rigid,200,1,identified,-0.0018862132513524045,0.008017028135337407,0.0024699592280272523,-0.0
synthetic,20,0.0,Timoshenko,locations,one,1.0,0.01,flexible,200,2,identified,0.0504564059331974,0.10388947891031923,0.01320882938396148,9.593938272110281e-07
synthetic,20,0.0,Timoshenko,locations,one,1.0,0.03,rigid,200,1,identified,-0.0010242606184828063,0.02477957200821078,0.007783503448832168,-0.0
synthetic,20,0.0,Timoshenko,locations,one,1.0,0.03,flexible,200,2,identified,0.44500244802588296,1.8478864918368898,0.04219278371833794,3.1082277975515134e-06
synthetic,20,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.0021902414654706437,0.0021902414654706437,0.000535917451720725,-0.0
synthetic,20,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,0.0006138685517667053,0.0006138685517667052,0.0003040118554093506,5.7939027170409905e-08
synthetic,20,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.002333905203877815,0.003123067406617625,0.0007129029447210273,-0.0
synthetic,20,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,0.0041226206376638016,0.0087623146860966,0.001144175216537833,1.3183701621069648e-07
synthetic,20,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.0021259061402535166,0.00838558321651097,0.0020101202332122904,-0.0
synthetic,20,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.01740426040031352,0.035388922292221014,0.004327040592088412,3.8048401970762027e-07
synthetic,20,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.002675831986069672,0.025053340802360203,0.006003212794842399,-0.0
synthetic,20,0.0,Timoshenko,locations,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.07252507299624732,0.1319608878772175,0.013337072907971221,1.2844761913288278e-06
synthetic,20,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.0021902414654706437,0.0021902414654706437,0.000535917451720725,-0.0
synthetic,20,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.0,flexible,200,2,identified,0.0006138685517667053,0.0006138685517667052,0.0003040118554093506,5.7939027170409905e-08
synthetic,20,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.0021132936526483542,0.0029247313231471387,0.0007309127658299475,-0.0
synthetic,20,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.0033739653704482715,0.00831295015543041,0.0010198321404781521,1.1197665205047057e-07
synthetic,20,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.0014287717755024415,0.008581953959780099,0.0021258171727745363,-0.0
synthetic,20,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.018693238516939204,0.03668469326066433,0.004002646540437761,3.9091673563756426e-07
synthetic,20,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.000755308793182779,0.022663389383065762,0.005436504699560883,-0.0
synthetic,20,0.0,Timoshenko,locations,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.09689214518319833,0.17961562321699034,0.015497976559108175,1.55880228816379e-06
synthetic,20,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,-0.002339573717214938,0.002339573717214938,0.0004727005838939881,-0.0
synthetic,20,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,0.0007255911161314632,0.0007255911161314631,0.0002384858595115428,6.09721039524214e-08
synthetic,20,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-0.00245916640111939,0.003039286048800057,0.0005812573763734397,-0.0
synthetic,20,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,0.002035555825500769,0.005772555280980144,0.0006949671489816858,8.879310753337555e-08
synthetic,20,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.002121503702869684,0.006776374414226776,0.001394214358941005,-0.0
synthetic,20,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,0.016197465189753867,0.03173854792438338,0.0030119920800521075,3.460448971303216e-07
synthetic,20,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,0.0013822706384334859,0.02296619179701405,0.0046794388525137984,-0.0
synthetic,20,0.0,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.05004455014969327,0.09572906145351723,0.008443541421778942,8.279714074934815e-07
synthetic,20,0.01,Euler-Bernoulli,single,one,1.0,0.0,rigid,200,1,identified,-0.02912621359223333,0.02912621359223333,0.0054611650485435915,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,one,1.0,0.0,flexible,200,1,unidentifiable,,,,
synthetic,20,0.01,Euler-Bernoulli,single,one,1.0,0.0025,rigid,200,1,identified,-0.028937435017897962,0.029032723733455227,0.005571656209702152,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,one,1.0,0.0025,flexible,200,1,unidentifiable,,,,
synthetic,20,0.01,Euler-Bernoulli,single,one,1.0,0.01,rigid,200,1,identified,-0.029108632449765377,0.030683965080213278,0.006269973826742688,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,one,1.0,0.01,flexible,200,1,unidentifiable,,,,
synthetic,20,0.01,Euler-Bernoulli,single,one,1.0,0.03,rigid,200,1,identified,-0.03006436932993347,0.041588300912963234,0.0104325129605887,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,one,1.0,0.03,flexible,200,1,unidentifiable,,,,
synthetic,20,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.030633365530564505,0.0306333655305645,0.004279687321796683,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,-1.3322676295501878e-15,1.3322676295501878e-15,1.2720264521370153e-16,-2.498747194400186e-20
synthetic,20,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.030363284924554666,0.030460880146034198,0.004384051275034355,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,0.0005980560557649772,0.015101937327321811,0.0021653804502505367,1.9580029107244832e-09
synthetic,20,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.030919324159557348,0.03237886431210934,0.004807747528907501,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.013211467663333991,0.0560229716710634,0.006756776841196303,2.352960839576481e-07
synthetic,20,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.028457841642824753,0.04070428204556313,0.008450209492580652,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.07715119136476016,0.17400976080917702,0.01764659945304434,1.1689838822289226e-06
synthetic,20,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.030633365530564505,0.0306333655305645,0.004279687321796683,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0,flexible,200,2,identified,-1.3322676295501878e-15,1.3322676295501878e-15,1.2720264521370153e-16,-2.498747194400186e-20
synthetic,20,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.030725596048453614,0.030825376829681443,0.004299474877089705,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,-0.00046518029527110096,0.01501983975959254,0.0020336352848693232,-1.2704187955651308e-08
synthetic,20,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.030565779203838198,0.031932204734028476,0.004840404680128593,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.015541804941944846,0.05136599809001119,0.006559947377068854,2.842868746197229e-07
synthetic,20,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.029069017944404692,0.04021421496452802,0.008104789426403162,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.07691710754294778,0.17785097415747148,0.017208262938338582,1.1634577000256999e-06
synthetic,20,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,-0.031876713232039,0.031876713232039,0.003635712863260887,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,-1.3322676295501878e-15,1.3322676295501878e-15,2.8175457699531934e-16,-3.6845933205562065e-20
synthetic,20,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-0.031541359324619433,0.03160394275939392,0.0037248409385205257,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,-0.0006665829441829191,0.011141042152184723,0.001273007546554473,-2.3829958356401317e-08
synthetic,20,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.03162249200220726,0.03259974624667293,0.004030384248307234,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,0.006608281761326856,0.03775650728109497,0.004515231993510943,1.0496610449410241e-07
synthetic,20,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.03203237677020275,0.04071354299468349,0.006305625197234204,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.06135486779214088,0.1508069599452936,0.012951127271722065,9.520929157255726e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.0,rigid,200,1,identified,-0.02912621359223333,0.02912621359223333,0.0054611650485435915,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.0,flexible,200,1,unidentifiable,,,,
synthetic,20,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.0025,rigid,200,1,identified,-0.02918737969527732,0.029194720004595595,0.005445411292595314,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.0025,flexible,200,1,unidentifiable,,,,
synthetic,20,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.01,rigid,200,1,identified,-0.029243090591104748,0.02935691083671339,0.005484709995863104,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.01,flexible,200,1,unidentifiable,,,,
synthetic,20,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.03,rigid,200,1,identified,-0.028810244200304504,0.02993948763386669,0.006128638423670679,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,one,1.0,0.03,flexible,200,1,unidentifiable,,,,
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.03063336553056395,0.030633365530563953,0.004279687321796789,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,-4.440892098500626e-16,4.440892098500626e-16,1.4834250102763348e-16,-1.5246593050577406e-20
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.030659541388207014,0.030665741506405754,0.004276008829971063,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,-0.00018369864437057905,0.003857755327996357,0.0005181209456074172,-3.695412965741572e-09
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.03052213694987831,0.030615584800887406,0.0043448274816070874,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.00142845042666368,0.01514829655169111,0.0021848155943695892,2.3621636494203247e-08
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.030766076467067544,0.031532320594142675,0.004564064404577249,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.0047507068820861285,0.03987733815345749,0.005207624342624237,7.468823224927006e-08
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.03063336553056395,0.030633365530563953,0.004279687321796789,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0,flexible,200,2,identified,-4.440892098500626e-16,4.440892098500626e-16,1.4834250102763348e-16,-1.5246593050577406e-20
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.030645127589991127,0.03065060063427776,0.004279155792107611,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.0004275081716757384,0.004220292694783009,0.0005915205358086446,9.169987605396462e-09
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.030969770466157277,0.031080842192704346,0.004246769275840189,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.002188548745293794,0.01600363372648413,0.00216416845831956,4.991409863088636e-08
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.03055727839492009,0.0313570424143017,0.0046216465449404635,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.006543574331256946,0.042005620548958886,0.0055714148518109735,1.0525166767585716e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,-0.031876713232039,0.031876713232039,0.003635712863260887,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,-6.661338147750939e-16,6.661338147750939e-16,6.563582537584068e-17,-5.61159327555974e-21
synthetic,20,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-0.03181768959566662,0.031821700817933826,0.003648929025133288,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,8.133241013812631e-05,0.003125134121911256,0.00034903801542030607,1.8488589754887006e-10
synthetic,20,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.03190775530492766,0.03196961036216701,0.003652396857831839,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,-0.00026843439564929074,0.011449573360932977,0.001395798394921029,-7.552551032723034e-09
synthetic,20,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.031592190587206186,0.032170773159530146,0.0038963753146111497,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.007991315912176502,0.03449807249110557,0.0038368364411904567,1.3730211907261108e-07
synthetic,20,0.01,Euler-Bernoulli,locations,one,1.0,0.0,rigid,200,1,identified,-0.030621298025332422,0.030621298025332422,0.004979192539356299,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,locations,one,1.0,0.0,flexible,200,2,identified,5.329070518200751e-15,5.329070518200751e-15,8.994585301547488e-16,1.1593763465543236e-19
synthetic,20,0.01,Euler-Bernoulli,locations,one,1.0,0.0025,rigid,200,1,identified,-0.030717269879662973,0.030794512838768707,0.004996407192196193,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,locations,one,1.0,0.0025,flexible,200,2,identified,0.0012017979163242087,0.024691212701604418,0.003805890967151454,1.557750873953155e-08
synthetic,20,0.01,Euler-Bernoulli,locations,one,1.0,0.01,rigid,200,1,identified,-0.030978333104827484,0.03206608056981945,0.005532669836499164,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,locations,one,1.0,0.01,flexible,200,2,identified,0.028801122777079958,0.09789228797685397,0.01289481650760615,4.6656916017260006e-07
synthetic,20,0.01,Euler-Bernoulli,locations,one,1.0,0.03,rigid,200,1,identified,-0.028861598198134816,0.0367776504615303,0.009064763801977009,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,locations,one,1.0,0.03,flexible,200,2,identified,0.20129971633289168,0.45330176706391057,0.0344840403588537,2.2664065405130208e-06
synthetic,20,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.03217005745308177,0.03217005745308176,0.003911701252071082,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,-8.881784197001252e-16,8.881784197001252e-16,2.903454364480012e-16,-2.97520322723073e-20
synthetic,20,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.0319710926488534,0.032030043870813846,0.003987243976957572,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,0.0014753814254694919,0.012799988467388466,0.001661983820332157,2.277894630393495e-08
synthetic,20,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.03257709728693228,0.03344584745633133,0.004233474327597381,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.007029359341563295,0.045229695710028196,0.005353628592269313,1.1562184098838061e-07
synthetic,20,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.03348916274919143,0.041251523147280804,0.006888701133154223,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.06144712517617267,0.15012531265223678,0.015054472836983666,9.614346753318539e-07
synthetic,20,0.01,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.03217005745308177,0.03217005745308176,0.003911701252071082,-6.857142857142856e-07
synthetic,20,0.01,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.0,flexible,200,2,identified,-8.881784197001252e-16,8.881784197001252e-16,2.903454364480012e-16,-2.97520322723073e-20
synthetic,20,0.01,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.032451885005072525,0.03252371248550457,0.003879975708266502,-6.857142857142856e-07
